date,month,project_name,project_size,team_name,developer_name,developer_count,repository_name,commits,pull_requests,merge_conflicts,issues_resolved,bugs_reported,lines_added,lines_deleted
2025-11-01,2025-11,CommerceCore,Large,Data,Bagas Saputra,18,commercecore-warehouse,12,8,0,1,2,1708,1171
2025-11-02,2025-11,CommerceCore,Large,DevOps,Andi Kusuma,18,commercecore-platform,16,10,3,8,5,2080,860
2025-11-03,2025-11,LearningPortal,Medium,Backend,Eka Yuliani,12,learningportal-api,14,10,2,5,0,1193,381
2025-11-03,2025-11,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,11,5,1,3,3,2382,1077
2025-11-03,2025-11,LogisticsOS,Large,DevOps,Andi Pratama,26,logisticsos-infra,4,2,0,5,0,590,362
2025-11-04,2025-11,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,21,4,0,9,1,866,339
2025-11-04,2025-11,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-api,12,3,1,3,1,1224,349
2025-11-04,2025-11,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,8,3,1,5,0,1053,487
2025-11-04,2025-11,LearningPortal,Medium,Mobile,Rizky Permata,12,learningportal-mobile,13,7,2,4,2,1793,611
2025-11-04,2025-11,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,8,6,3,5,1,1669,769
2025-11-05,2025-11,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,14,6,2,5,2,984,572
2025-11-05,2025-11,CommerceCore,Large,DevOps,Gita Permata,18,commercecore-platform,13,4,0,3,0,2116,1100
2025-11-05,2025-11,FinSight,Large,Frontend,Ayu Kusuma,20,finsight-dashboard,5,3,0,1,3,325,143
2025-11-05,2025-11,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,4,4,1,5,1,318,72
2025-11-05,2025-11,LogisticsOS,Large,Backend,Laras Hartono,26,logisticsos-routing,7,2,1,2,1,1516,707
2025-11-05,2025-11,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,8,4,2,3,3,773,307
2025-11-06,2025-11,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,7,1,0,5,2,904,442
2025-11-06,2025-11,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,11,5,3,7,0,816,507
2025-11-07,2025-11,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,6,3,3,2,3,772,459
2025-11-07,2025-11,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-api,16,5,1,7,2,3264,1201
2025-11-07,2025-11,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,8,6,2,2,2,902,478
2025-11-07,2025-11,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,21,8,2,6,6,2622,1072
2025-11-07,2025-11,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,10,5,0,6,1,1148,604
2025-11-07,2025-11,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,9,3,0,2,2,1166,486
2025-11-08,2025-11,FinSight,Large,Backend,Hana Permata,20,finsight-risk-engine,1,2,1,2,0,177,48
2025-11-08,2025-11,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,10,3,0,6,1,1123,310
2025-11-08,2025-11,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,13,3,1,6,1,1585,627
2025-11-08,2025-11,LogisticsOS,Large,Backend,Dimas Kusuma,26,logisticsos-api,9,4,2,4,2,1321,204
2025-11-08,2025-11,SupportSuite,Medium,Backend,Salsa Anwar,10,supportsuite-api,4,1,0,2,0,379,177
2025-11-09,2025-11,CommerceCore,Large,Backend,Arif Saputra,18,commercecore-payment,10,3,1,5,2,816,292
2025-11-09,2025-11,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,12,7,1,5,3,1554,535
2025-11-09,2025-11,LogisticsOS,Large,Backend,Hana Adinata,26,logisticsos-routing,7,2,0,3,2,878,437
2025-11-10,2025-11,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,6,9,3,7,1,390,204
2025-11-10,2025-11,FinSight,Large,Backend,Hana Mahendra,20,finsight-api,8,6,1,1,2,1351,694
2025-11-10,2025-11,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,15,4,1,3,1,1896,822
2025-11-10,2025-11,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,12,3,0,0,1,1526,893
2025-11-11,2025-11,CampusPay,Small,Backend,Alya Lestari,5,campuspay-api,4,3,0,2,3,243,90
2025-11-11,2025-11,FinSight,Large,Backend,Ilham Mahendra,20,finsight-api,7,2,0,4,3,705,356
2025-11-11,2025-11,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,7,1,1,2,2,917,497
2025-11-11,2025-11,LogisticsOS,Large,Mobile,Laras Santoso,26,logisticsos-driver,3,0,0,1,1,337,203
2025-11-11,2025-11,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,4,4,0,3,3,610,396
2025-11-12,2025-11,CommerceCore,Large,Mobile,Rani Santoso,18,commercecore-mobile,11,5,0,7,1,1630,1001
2025-11-12,2025-11,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,7,3,0,3,2,783,532
2025-11-12,2025-11,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,12,3,0,4,3,1435,731
2025-11-12,2025-11,SupportSuite,Medium,Backend,Citra Hartono,10,supportsuite-api,10,3,1,5,0,804,365
2025-11-13,2025-11,FinSight,Large,Data,Bagas Pratama,20,finsight-pipeline,10,3,0,4,3,585,198
2025-11-13,2025-11,LogisticsOS,Large,DevOps,Bima Saputra,26,logisticsos-infra,8,2,1,4,2,772,210
2025-11-13,2025-11,LogisticsOS,Large,Mobile,Nadia Permata,26,logisticsos-driver,8,3,0,1,1,1138,633
2025-11-13,2025-11,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,5,5,0,8,0,470,151
2025-11-14,2025-11,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,18,10,1,5,1,2358,1191
2025-11-14,2025-11,CommerceCore,Large,Backend,Made Lestari,18,commercecore-api,11,4,1,7,1,892,380
2025-11-14,2025-11,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,13,3,2,2,1,1412,685
2025-11-14,2025-11,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,12,7,0,3,3,1205,664
2025-11-14,2025-11,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-api,6,3,2,1,1,1003,251
2025-11-14,2025-11,LogisticsOS,Large,Frontend,Naufal Basuki,26,logisticsos-control-tower,9,4,3,3,0,1573,935
2025-11-14,2025-11,LogisticsOS,Large,Frontend,Citra Pratama,26,logisticsos-control-tower,7,4,2,3,1,577,300
2025-11-14,2025-11,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,5,2,1,2,1,519,223
2025-11-14,2025-11,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,12,1,0,6,3,2149,1090
2025-11-15,2025-11,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,11,10,0,2,0,1414,620
2025-11-15,2025-11,FinSight,Large,Frontend,Gita Hartono,20,finsight-dashboard,10,6,2,6,0,1900,938
2025-11-15,2025-11,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-api,7,3,1,3,1,1019,353
2025-11-15,2025-11,LogisticsOS,Large,Backend,Eka Ramadhan,26,logisticsos-routing,5,2,2,3,1,941,297
2025-11-16,2025-11,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,9,3,1,5,2,831,350
2025-11-16,2025-11,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,9,0,0,4,3,1267,785
2025-11-16,2025-11,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,14,4,1,7,1,1463,329
2025-11-16,2025-11,LogisticsOS,Large,Data,Ayu Basuki,26,logisticsos-forecasting,11,3,2,1,1,1877,478
2025-11-17,2025-11,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,10,5,2,2,1,1097,488
2025-11-17,2025-11,LearningPortal,Medium,Frontend,Dimas Yuliani,12,learningportal-web,11,4,1,7,0,1788,1131
2025-11-18,2025-11,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,14,9,1,4,4,858,206
2025-11-18,2025-11,FinSight,Large,DevOps,Joko Mahendra,20,finsight-platform,6,0,0,3,1,817,209
2025-11-18,2025-11,FinSight,Large,DevOps,Joko Kusuma,20,finsight-platform,10,2,0,1,5,1407,367
2025-11-18,2025-11,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,7,4,2,6,3,1400,645
2025-11-18,2025-11,HealthTrack,Large,Backend,Fikri Santoso,22,healthtrack-api,13,3,2,1,3,1689,911
2025-11-18,2025-11,InventoryHub,Medium,Frontend,Eka Adinata,9,inventoryhub-admin,9,6,2,8,1,1235,311
2025-11-18,2025-11,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,16,6,0,6,3,1113,404
2025-11-18,2025-11,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,7,4,1,3,0,1506,1028
2025-11-18,2025-11,LogisticsOS,Large,Frontend,Ilham Firmansyah,26,logisticsos-control-tower,7,3,2,4,1,1091,468
2025-11-19,2025-11,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,10,7,3,7,0,1149,523
2025-11-19,2025-11,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,13,8,0,8,2,1190,206
2025-11-19,2025-11,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,12,6,1,4,5,1098,634
2025-11-19,2025-11,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,5,4,2,4,2,895,543
2025-11-19,2025-11,LogisticsOS,Large,DevOps,Arif Lestari,26,logisticsos-infra,14,3,1,2,0,1281,293
2025-11-19,2025-11,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,5,2,0,4,1,522,336
2025-11-20,2025-11,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,19,6,0,4,2,1251,454
2025-11-20,2025-11,FinSight,Large,Data,Alya Pratama,20,finsight-pipeline,3,1,0,5,1,325,166
2025-11-20,2025-11,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,7,3,0,5,0,1136,314
2025-11-20,2025-11,LearningPortal,Medium,Backend,Eka Permata,12,learningportal-api,9,4,2,3,0,1007,280
2025-11-20,2025-11,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-routing,6,1,1,3,2,850,391
2025-11-21,2025-11,FinSight,Large,DevOps,Rani Lestari,20,finsight-platform,6,5,2,2,1,724,435
2025-11-21,2025-11,HealthTrack,Large,Data,Ilham Wijaya,22,healthtrack-models,10,4,1,5,1,879,429
2025-11-21,2025-11,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,13,4,2,7,2,1085,50
2025-11-21,2025-11,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,14,8,1,9,1,1651,513
2025-11-21,2025-11,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,16,6,1,6,2,1284,637
2025-11-22,2025-11,FinSight,Large,Backend,Bagas Nugraha,20,finsight-api,11,5,2,3,2,1415,717
2025-11-22,2025-11,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,7,3,2,3,0,624,261
2025-11-22,2025-11,HealthTrack,Large,Frontend,Vina Basuki,22,healthtrack-clinic,10,6,0,6,1,1466,953
2025-11-22,2025-11,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,11,6,2,3,1,1209,593
2025-11-22,2025-11,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,12,4,2,2,2,1433,640
2025-11-22,2025-11,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,6,2,1,4,1,696,434
2025-11-22,2025-11,SupportSuite,Medium,DevOps,Bima Nugraha,10,supportsuite-ops,13,3,1,5,2,1243,414
2025-11-23,2025-11,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,22,11,1,14,2,2890,1621
2025-11-23,2025-11,CommerceCore,Large,DevOps,Nadia Adinata,18,commercecore-platform,11,5,3,5,2,1238,449
2025-11-23,2025-11,FinSight,Large,DevOps,Andi Yuliani,20,finsight-platform,8,3,1,4,1,928,475
2025-11-23,2025-11,HealthTrack,Large,DevOps,Raka Santoso,22,healthtrack-platform,15,9,0,0,2,1748,806
2025-11-24,2025-11,CommerceCore,Large,Frontend,Bima Santoso,18,commercecore-storefront,8,3,1,5,1,699,264
2025-11-24,2025-11,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,12,6,1,5,1,1515,1057
2025-11-24,2025-11,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,7,3,1,10,0,543,273
2025-11-24,2025-11,LogisticsOS,Large,Data,Bima Kusuma,26,logisticsos-forecasting,8,2,0,3,4,1021,421
2025-11-25,2025-11,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-api,8,5,1,7,0,1169,516
2025-11-25,2025-11,CommerceCore,Large,Frontend,Alya Basuki,18,commercecore-storefront,10,3,1,2,0,1681,471
2025-11-25,2025-11,CommerceCore,Large,Mobile,Ayu Ramadhan,18,commercecore-mobile,14,7,3,5,3,1015,174
2025-11-25,2025-11,FinSight,Large,Backend,Raka Lestari,20,finsight-api,5,2,0,3,0,1108,437
2025-11-25,2025-11,LearningPortal,Medium,Data,Arif Basuki,12,learningportal-recommendation,19,4,3,10,5,1903,1287
2025-11-26,2025-11,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-payment,21,4,1,6,4,2138,838
2025-11-26,2025-11,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-api,8,4,2,5,2,1053,452
2025-11-26,2025-11,HealthTrack,Large,DevOps,Bagas Kusuma,22,healthtrack-platform,9,3,0,3,1,1629,820
2025-11-26,2025-11,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,10,3,1,3,6,2018,588
2025-11-27,2025-11,CommerceCore,Large,Data,Putri Wijaya,18,commercecore-warehouse,0,2,0,1,0,0,0
2025-11-27,2025-11,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,3,1,1,1,2,295,89
2025-11-28,2025-11,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,7,4,2,5,1,589,361
2025-11-29,2025-11,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,15,7,1,12,2,1422,410
2025-11-29,2025-11,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,12,10,3,7,4,1112,448
2025-11-29,2025-11,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,10,3,0,4,1,1011,273
2025-11-29,2025-11,SupportSuite,Medium,Data,Joko Adinata,10,supportsuite-insights,13,4,0,2,4,2098,1470
2025-11-30,2025-11,LogisticsOS,Large,Mobile,Gita Wijaya,26,logisticsos-driver,10,2,1,3,0,1250,452
2025-11-30,2025-11,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,12,3,0,1,0,1221,582
2025-12-01,2025-12,CampusPay,Small,Backend,Karina Pratama,5,campuspay-api,15,9,0,11,2,1334,743
2025-12-01,2025-12,CommerceCore,Large,Data,Bagas Saputra,18,commercecore-warehouse,8,3,1,3,2,1252,741
2025-12-01,2025-12,FinSight,Large,Data,Fikri Anwar,20,finsight-pipeline,7,2,0,2,1,1347,482
2025-12-01,2025-12,HealthTrack,Large,DevOps,Nadia Nugraha,22,healthtrack-platform,11,3,1,6,1,1171,669
2025-12-01,2025-12,HealthTrack,Large,Frontend,Putri Santoso,22,healthtrack-clinic,6,3,1,4,2,757,179
2025-12-01,2025-12,InventoryHub,Medium,Frontend,Joko Anwar,9,inventoryhub-admin,8,5,1,6,3,846,278
2025-12-01,2025-12,LogisticsOS,Large,Mobile,Ilham Permata,26,logisticsos-driver,7,3,2,4,2,548,338
2025-12-01,2025-12,LogisticsOS,Large,Mobile,Tegar Basuki,26,logisticsos-driver,8,5,1,6,2,894,326
2025-12-01,2025-12,SupportSuite,Medium,Data,Alya Mahendra,10,supportsuite-insights,16,3,1,9,2,863,215
2025-12-02,2025-12,FinSight,Large,DevOps,Andi Yuliani,20,finsight-platform,6,2,0,2,1,737,337
2025-12-02,2025-12,LearningPortal,Medium,Mobile,Tegar Santoso,12,learningportal-mobile,10,5,1,3,2,966,638
2025-12-02,2025-12,LogisticsOS,Large,Frontend,Laras Wijaya,26,logisticsos-control-tower,6,2,1,2,1,614,346
2025-12-02,2025-12,SupportSuite,Medium,DevOps,Gita Ramadhan,10,supportsuite-ops,8,2,0,9,2,422,171
2025-12-03,2025-12,FinSight,Large,DevOps,Hana Pratama,20,finsight-platform,6,2,1,2,1,1128,577
2025-12-03,2025-12,InventoryHub,Medium,Data,Salsa Yuliani,9,inventoryhub-reporting,13,4,0,7,2,1196,707
2025-12-03,2025-12,LogisticsOS,Large,Backend,Dimas Kusuma,26,logisticsos-api,5,4,3,3,1,913,245
2025-12-04,2025-12,FinSight,Large,Data,Bagas Pratama,20,finsight-pipeline,6,2,1,2,1,1305,718
2025-12-04,2025-12,HealthTrack,Large,Mobile,Raka Hartono,22,healthtrack-mobile,8,4,1,4,3,1000,602
2025-12-05,2025-12,FinSight,Large,Data,Hana Hartono,20,finsight-pipeline,6,3,1,1,3,1268,349
2025-12-05,2025-12,HealthTrack,Large,Data,Dewi Yuliani,22,healthtrack-models,4,2,0,4,0,684,445
2025-12-05,2025-12,LogisticsOS,Large,DevOps,Bagas Hartono,26,logisticsos-infra,5,2,1,3,0,564,238
2025-12-05,2025-12,SupportSuite,Medium,Frontend,Alya Hartono,10,supportsuite-console,12,7,4,3,1,1684,771
2025-12-06,2025-12,FinSight,Large,Backend,Raka Lestari,20,finsight-api,3,3,0,4,0,269,88
2025-12-06,2025-12,HealthTrack,Large,Backend,Ilham Basuki,22,healthtrack-api,2,1,1,1,1,348,99
2025-12-06,2025-12,HealthTrack,Large,DevOps,Putri Kusuma,22,healthtrack-platform,10,3,2,2,0,2045,307
2025-12-07,2025-12,AuthFlow,Small,Backend,Arif Kusuma,4,authflow-api,18,2,0,5,0,1575,962
2025-12-07,2025-12,FinSight,Large,Frontend,Vina Anwar,20,finsight-dashboard,2,2,1,1,1,354,106
2025-12-07,2025-12,HealthTrack,Large,DevOps,Bagas Kusuma,22,healthtrack-platform,9,4,2,6,4,893,307
2025-12-07,2025-12,LearningPortal,Medium,Backend,Eka Permata,12,learningportal-api,9,5,0,4,2,1038,144
2025-12-07,2025-12,LogisticsOS,Large,Data,Hana Santoso,26,logisticsos-forecasting,10,5,4,4,3,1561,769
2025-12-08,2025-12,CommerceCore,Large,Backend,Karina Lestari,18,commercecore-payment,9,2,0,1,1,1072,515
2025-12-08,2025-12,FinSight,Large,Backend,Hana Mahendra,20,finsight-api,8,2,0,3,0,1031,812
2025-12-08,2025-12,HealthTrack,Large,DevOps,Raka Santoso,22,healthtrack-platform,11,4,2,7,1,1860,223
2025-12-08,2025-12,InventoryHub,Medium,DevOps,Made Yuliani,9,inventoryhub-infra,12,7,1,7,1,1746,1207
2025-12-08,2025-12,LogisticsOS,Large,Data,Hana Yuliani,26,logisticsos-forecasting,6,3,1,4,2,979,482
2025-12-08,2025-12,SupportSuite,Medium,Backend,Citra Hartono,10,supportsuite-api,10,3,0,5,1,595,235
2025-12-09,2025-12,CampusPay,Small,Mobile,Citra Saputra,5,campuspay-mobile,17,8,0,6,3,1038,261
2025-12-09,2025-12,HealthTrack,Large,Frontend,Dimas Anwar,22,healthtrack-clinic,10,3,1,4,1,1378,339
2025-12-09,2025-12,InventoryHub,Medium,Backend,Naufal Wijaya,9,inventoryhub-api,11,6,0,8,0,950,230
2025-12-09,2025-12,LogisticsOS,Large,Backend,Laras Permata,26,logisticsos-api,7,4,2,4,2,1001,382
2025-12-10,2025-12,LearningPortal,Medium,Backend,Joko Basuki,12,learningportal-api,13,2,1,5,0,1231,350
2025-12-11,2025-12,HealthTrack,Large,Data,Bima Wijaya,22,healthtrack-models,4,3,3,3,2,682,339
2025-12-11,2025-12,HealthTrack,Large,Mobile,Eka Kusuma,22,healthtrack-mobile,7,2,1,5,1,1424,799
2025-12-11,2025-12,InventoryHub,Medium,Data,Farah Basuki,9,inventoryhub-reporting,10,6,1,8,1,1045,403
2025-12-12,2025-12,CommerceCore,Large,Backend,Made Lestari,18,commercecore-payment,8,2,1,4,1,859,281
2025-12-12,2025-12,SupportSuite,Medium,Frontend,Putri Lestari,10,supportsuite-console,3,2,0,2,1,430,135
2025-12-13,2025-12,CommerceCore,Large,Mobile,Rani Santoso,18,commercecore-mobile,10,5,0,4,0,1128,581
2025-12-13,2025-12,HealthTrack,Large,Backend,Nadia Pratama,22,healthtrack-api,10,4,0,6,2,1775,1105
2025-12-13,2025-12,HealthTrack,Large,Frontend,Raka Pratama,22,healthtrack-clinic,8,4,1,1,2,1353,665
2025-12-14,2025-12,CommerceCore,Large,Data,Rani Nugraha,18,commercecore-warehouse,15,8,2,6,0,1980,739
2025-12-14,2025-12,HealthTrack,Large,Data,Farah Yuliani,22,healthtrack-models,6,5,2,4,2,1230,609
2025-12-14,2025-12,InventoryHub,Medium,DevOps,Farah Saputra,9,inventoryhub-infra,16,6,0,13,3,1010,324
2025-12-14,2025-12,LearningPortal,Medium,Data,Raka Anwar,12,learningportal-recommendation,6,6,0,8,1,965,466
2025-12-14,2025-12,LogisticsOS,Large,Backend,Ilham Anwar,26,logisticsos-routing,4,3,2,3,1,868,374
2025-12-14,2025-12,LogisticsOS,Large,Frontend,Naufal Basuki,26,logisticsos-control-tower,7,3,2,1,2,1529,830
2025-12-15,2025-12,FinSight,Large,Backend,Hana Permata,20,finsight-api,5,3,1,4,1,942,524
2025-12-15,2025-12,LearningPortal,Medium,Backend,Eka Yuliani,12,learningportal-api,5,4,0,4,0,306,105
2025-12-15,2025-12,LearningPortal,Medium,Frontend,Dimas Yuliani,12,learningportal-web,13,2,1,7,4,1918,590
2025-12-15,2025-12,LearningPortal,Medium,Mobile,Alya Ramadhan,12,learningportal-mobile,8,2,0,1,1,988,398
2025-12-15,2025-12,LogisticsOS,Large,Data,Laras Kusuma,26,logisticsos-forecasting,7,4,0,3,2,870,358
2025-12-15,2025-12,LogisticsOS,Large,Data,Bima Kusuma,26,logisticsos-forecasting,6,5,2,2,0,684,301
2025-12-16,2025-12,FinSight,Large,DevOps,Rani Lestari,20,finsight-platform,5,2,1,2,1,1061,462
2025-12-16,2025-12,FinSight,Large,Frontend,Gita Hartono,20,finsight-dashboard,9,3,3,3,2,1110,621
2025-12-16,2025-12,FinSight,Large,Frontend,Naufal Hartono,20,finsight-dashboard,7,2,0,2,2,1386,678
2025-12-16,2025-12,HealthTrack,Large,Backend,Salsa Permata,22,healthtrack-api,1,1,0,2,0,166,64
2025-12-16,2025-12,HealthTrack,Large,Mobile,Nadia Firmansyah,22,healthtrack-mobile,7,4,1,4,0,1052,471
2025-12-16,2025-12,LogisticsOS,Large,Frontend,Rizky Saputra,26,logisticsos-control-tower,6,1,0,3,1,967,511
2025-12-17,2025-12,CommerceCore,Large,DevOps,Nadia Adinata,18,commercecore-platform,12,3,0,5,1,1315,492
2025-12-17,2025-12,CommerceCore,Large,Mobile,Karina Mahendra,18,commercecore-mobile,12,3,1,3,4,728,289
2025-12-17,2025-12,FinSight,Large,Backend,Ilham Mahendra,20,finsight-risk-engine,5,3,1,4,0,768,348
2025-12-17,2025-12,HealthTrack,Large,Mobile,Citra Adinata,22,healthtrack-mobile,6,4,1,2,1,562,299
2025-12-17,2025-12,LearningPortal,Medium,Frontend,Eka Anwar,12,learningportal-web,10,3,1,8,3,624,203
2025-12-17,2025-12,LogisticsOS,Large,Data,Ayu Basuki,26,logisticsos-forecasting,6,3,0,2,1,776,423
2025-12-18,2025-12,FinSight,Large,Data,Joko Wijaya,20,finsight-pipeline,4,4,2,3,0,598,215
2025-12-18,2025-12,HealthTrack,Large,Backend,Putri Yuliani,22,healthtrack-integration,12,4,2,6,0,1260,527
2025-12-18,2025-12,InventoryHub,Medium,Frontend,Eka Adinata,9,inventoryhub-admin,7,4,1,4,0,944,361
2025-12-18,2025-12,LearningPortal,Medium,Data,Ayu Saputra,12,learningportal-recommendation,8,5,2,4,2,659,305
2025-12-19,2025-12,AuthFlow,Small,Backend,Fikri Firmansyah,4,authflow-api,23,10,2,13,3,1000,373
2025-12-19,2025-12,CommerceCore,Large,Frontend,Farah Firmansyah,18,commercecore-storefront,9,4,1,1,1,1089,544
2025-12-19,2025-12,FinSight,Large,Backend,Bagas Nugraha,20,finsight-api,7,5,3,2,3,904,480
2025-12-19,2025-12,SupportSuite,Medium,Backend,Laras Lestari,10,supportsuite-api,9,5,0,3,2,1657,640
2025-12-20,2025-12,CampusPay,Small,Mobile,Naufal Nugraha,5,campuspay-mobile,14,3,0,4,2,1750,1052
2025-12-20,2025-12,CommerceCore,Large,Mobile,Karina Santoso,18,commercecore-mobile,7,7,0,8,0,680,310
2025-12-21,2025-12,CommerceCore,Large,Frontend,Farah Pratama,18,commercecore-storefront,9,3,1,3,1,1682,714
2025-12-21,2025-12,FinSight,Large,DevOps,Joko Kusuma,20,finsight-platform,6,2,1,2,3,1027,358
2025-12-21,2025-12,HealthTrack,Large,Data,Ilham Wijaya,22,healthtrack-models,5,2,1,3,1,645,306
2025-12-21,2025-12,HealthTrack,Large,Frontend,Dimas Basuki,22,healthtrack-clinic,6,3,1,4,3,623,194
2025-12-21,2025-12,LearningPortal,Medium,Frontend,Bima Permata,12,learningportal-web,16,5,2,8,2,1679,690
2025-12-21,2025-12,LogisticsOS,Large,DevOps,Gita Adinata,26,logisticsos-infra,5,3,0,3,0,384,158
2025-12-21,2025-12,LogisticsOS,Large,DevOps,Andi Pratama,26,logisticsos-infra,7,2,1,2,0,470,211
2025-12-21,2025-12,SupportSuite,Medium,Frontend,Eka Santoso,10,supportsuite-console,7,3,0,3,1,510,212
2025-12-22,2025-12,CampusPay,Small,Data,Farah Permata,5,campuspay-analytics,9,5,1,5,1,930,212
2025-12-22,2025-12,InventoryHub,Medium,Backend,Dewi Nugraha,9,inventoryhub-api,17,4,0,11,5,455,201
2025-12-22,2025-12,InventoryHub,Medium,Backend,Fikri Ramadhan,9,inventoryhub-api,8,5,2,3,1,1346,681
2025-12-24,2025-12,AuthFlow,Small,DevOps,Laras Nugraha,4,authflow-infra,17,9,0,12,0,1119,726
2025-12-24,2025-12,AuthFlow,Small,Frontend,Arif Permata,4,authflow-web,22,3,0,0,4,2608,552
2025-12-24,2025-12,FinSight,Large,Frontend,Bagas Basuki,20,finsight-dashboard,6,2,0,2,2,722,376
2025-12-25,2025-12,CommerceCore,Large,Backend,Eka Mahendra,18,commercecore-api,9,3,1,4,0,691,319
